Price,Rating,Stock,Discount,Category_A,Category_B,Category_C,Category_D,Category_UNKNOWN
628.0,3.038292519111159,0.0,24.0,0,0,0,0,1
2006.0,4.956117744,1.0,9.0,0,0,0,0,1
5235.0,1.823431056,0.0,11.0,0,1,0,0,0
5352.0,3.931256859,1.0,9.0,0,0,0,0,1
4269.0,3.038292519111159,1.0,26.0,0,0,0,0,1
5315.0,2.162387429,0.0,49.0,1,0,0,0,0
4300.0,3.038292519111159,0.0,23.0,0,0,0,0,1
5016.970630372492,4.557730651,1.0,27.0,0,0,0,0,1
4823.0,3.038292519111159,1.0,35.0,1,0,0,0,0
7285.0,3.038292519111159,1.0,9.0,0,0,0,0,1
2090.0,3.038292519111159,0.0,4.0,1,0,0,0,0
7018.0,3.038292519111159,1.0,20.0,0,0,0,0,1
9607.0,4.78979545,0.0,10.0,0,1,0,0,0
3178.0,4.165977428,1.0,20.0,0,1,0,0,0
1378.0,4.81070385,1.0,42.0,0,1,0,0,0
2469.0,3.038292519111159,1.0,47.0,0,0,0,1,0
2053.0,3.317306005,1.0,0.0,1,0,0,0,0
9449.0,3.038292519111159,1.0,12.0,0,0,0,0,1
7574.0,4.597769152,0.0,28.0,0,1,0,0,0
2629.0,3.038292519111159,1.0,28.0,0,1,0,0,0
9443.0,4.430256738,1.0,16.0,0,0,0,0,1
9149.0,3.038292519111159,0.0,30.0,0,0,1,0,0
5016.970630372492,3.038292519111159,0.0,0.0,0,0,0,1,0
8110.0,3.038292519111159,0.0,12.0,0,0,0,0,1
5001.0,3.111345273,0.0,6.0,0,0,0,0,1
4945.0,3.102738577,1.0,27.0,0,0,0,0,1
5065.0,3.038292519111159,0.0,0.0,1,0,0,0,0
1425.0,3.747818333,1.0,40.0,0,1,0,0,0
8714.0,4.05387378,1.0,0.0,1,0,0,0,0
9964.0,3.038292519111159,0.0,36.0,0,0,0,0,1
7245.0,3.926151476,0.0,14.0,1,0,0,0,0
1493.0,3.900723431,0.0,18.0,0,0,0,0,1
5681.0,4.728030581,0.0,39.0,0,0,0,1,0
698.0,3.038292519111159,0.0,8.0,0,0,0,0,1
8109.0,3.038292519111159,1.0,40.0,0,0,0,0,1
1475.0,3.038292519111159,0.0,3.0,0,0,0,0,1
103.0,3.038292519111159,0.0,16.0,0,0,0,0,1
5350.0,4.408158703,0.0,27.0,0,0,1,0,0
4344.0,4.158135045,0.0,12.0,0,0,0,0,1
6216.0,3.885563882,0.0,10.0,0,1,0,0,0
7410.0,3.038292519111159,0.0,11.0,0,1,0,0,0
908.0,3.038292519111159,0.0,12.0,0,0,0,0,1
5949.0,3.038292519111159,0.0,32.0,0,0,0,0,1
4348.0,4.831264996,1.0,37.0,0,0,0,0,1
2425.0,1.280146153,0.0,34.0,0,0,0,0,1
6698.0,3.038292519111159,0.0,0.0,0,0,0,1,0
1951.0,1.283084495,0.0,38.0,0,0,0,0,1
8300.0,1.346404524,0.0,29.0,0,0,1,0,0
3888.0,3.038160198,0.0,20.0,0,0,0,0,1
4005.0,2.026526908,0.0,40.0,0,0,1,0,0
9854.0,2.694786816,0.0,3.0,1,0,0,0,0
1064.0,3.038292519111159,0.0,14.0,0,0,0,0,1
8598.0,4.070810494,0.0,29.0,0,1,0,0,0
6216.0,3.038292519111159,1.0,14.0,0,0,0,0,1
4776.0,3.879422822,0.0,36.0,0,0,0,0,1
1856.0,1.84046304,0.0,31.0,0,0,0,0,1
3555.0,1.228609704,1.0,0.0,0,0,0,1,0
2607.0,3.038292519111159,1.0,21.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,0.0,0,0,0,0,1
7122.0,3.038292519111159,1.0,1.0,0,0,1,0,0
6550.0,1.450351704,0.0,23.0,0,0,0,0,1
1366.0,4.711987441,0.0,38.0,0,0,1,0,0
7081.0,3.038292519111159,0.0,24.0,0,0,1,0,0
577.0,3.038292519111159,0.0,20.0,0,0,0,0,1
8936.0,1.934474586,0.0,13.0,0,0,0,0,1
823.0,1.094312981,1.0,44.0,0,0,0,0,1
3458.0,3.038292519111159,1.0,6.0,0,0,1,0,0
9852.0,2.023945041,0.0,26.0,1,0,0,0,0
8394.0,3.038292519111159,0.0,12.0,0,0,0,0,1
5579.0,3.038292519111159,0.0,0.0,0,1,0,0,0
6696.0,3.038292519111159,0.0,0.0,0,0,0,0,1
9038.0,3.792991317,0.0,49.0,0,0,0,0,1
5575.0,3.830638131,0.0,28.0,0,1,0,0,0
2934.0,3.038292519111159,1.0,28.0,0,0,1,0,0
4907.0,3.038292519111159,0.0,0.0,0,0,0,0,1
2359.0,1.234748701,0.0,0.0,0,0,0,0,1
3064.0,2.974713116,1.0,13.0,0,1,0,0,0
9689.0,3.898176359,0.0,47.0,0,0,0,0,1
3017.0,3.398362562,1.0,47.0,0,0,1,0,0
1186.0,3.214620582,0.0,38.0,0,0,0,0,1
5016.970630372492,2.046778923,0.0,8.0,0,0,0,0,1
597.0,3.792008442,1.0,47.0,0,0,0,0,1
9172.0,3.038292519111159,0.0,0.0,0,0,0,0,1
5842.0,3.038292519111159,0.0,40.0,1,0,0,0,0
9693.0,2.760583601,0.0,47.0,0,0,0,0,1
2780.0,3.038292519111159,1.0,0.0,0,0,0,0,1
1160.0,4.232012628,1.0,25.0,0,0,0,0,1
5016.970630372492,3.125256652,1.0,0.0,0,0,0,0,1
2373.0,3.038292519111159,0.0,10.0,0,0,0,0,1
8478.0,3.038292519111159,0.0,38.0,0,1,0,0,0
2885.0,3.292187368,0.0,4.0,0,0,0,0,1
1871.0,2.699047462,0.0,27.0,0,0,0,0,1
9802.0,3.038292519111159,1.0,36.0,0,0,0,1,0
9101.0,3.038292519111159,0.0,1.0,0,0,0,0,1
8077.0,3.110698203,0.0,20.0,0,0,0,0,1
878.0,3.038292519111159,0.0,10.0,0,0,0,0,1
4470.0,3.038292519111159,0.0,49.0,0,0,0,0,1
9895.0,3.588648082,1.0,5.0,0,0,0,0,1
1400.0,4.130239033,1.0,0.0,0,0,0,0,1
244.0,2.263985595,1.0,4.0,1,0,0,0,0
7247.0,3.038292519111159,0.0,16.0,0,0,0,0,1
860.0,4.764904532,0.0,18.0,0,0,0,0,1
9078.0,3.200384235,1.0,30.0,0,0,0,0,1
9997.0,3.038292519111159,0.0,27.0,1,0,0,0,0
9958.0,4.163330986,0.0,1.0,0,0,0,0,1
3894.0,3.038292519111159,1.0,15.0,0,0,0,0,1
5901.0,3.33037534,1.0,31.0,0,0,0,1,0
1746.0,3.038292519111159,1.0,34.0,0,0,0,0,1
7019.0,2.301755275,0.0,41.0,0,0,1,0,0
4316.0,3.038292519111159,0.0,11.0,0,0,0,0,1
3019.0,3.434520378,1.0,44.0,0,1,0,0,0
1898.0,1.062002358,0.0,0.0,0,0,0,0,1
4042.0,2.92666232,0.0,35.0,0,0,0,1,0
5016.970630372492,1.377046094,0.0,35.0,0,1,0,0,0
3807.0,2.788718126,0.0,15.0,0,0,0,0,1
1871.0,3.355528909,0.0,43.0,0,0,0,0,1
5843.0,3.038292519111159,0.0,24.0,0,0,0,1,0
2462.0,2.14258953,0.0,0.0,0,0,0,0,1
5671.0,3.038292519111159,0.0,35.0,0,0,0,0,1
2163.0,3.038292519111159,1.0,2.0,0,0,0,0,1
141.0,2.044135976,1.0,15.0,0,1,0,0,0
5263.0,3.038292519111159,0.0,10.0,0,0,0,0,1
3097.0,3.038292519111159,0.0,28.0,0,0,1,0,0
6903.0,3.038292519111159,0.0,12.0,0,0,0,0,1
8516.0,3.544980062,0.0,11.0,0,0,0,0,1
4207.0,1.319022509,0.0,3.0,0,0,0,0,1
9598.0,3.699077231,1.0,7.0,0,0,0,0,1
9792.0,1.743031067,0.0,26.0,0,0,0,0,1
2463.0,2.946698992,1.0,45.0,0,0,1,0,0
6103.0,1.617805636,0.0,45.0,0,1,0,0,0
4967.0,2.4686099,0.0,41.0,0,0,0,0,1
8872.0,2.328695177,0.0,13.0,0,0,0,0,1
9765.0,3.038292519111159,0.0,19.0,0,0,0,0,1
9650.0,3.038292519111159,0.0,24.0,0,0,0,0,1
1493.0,3.038292519111159,0.0,36.0,0,0,0,0,1
1462.0,3.038292519111159,1.0,0.0,0,0,0,0,1
2642.0,3.038292519111159,1.0,23.0,0,0,0,0,1
7573.0,4.489969796,0.0,22.0,0,0,0,0,1
3785.0,1.384911857,1.0,2.0,0,0,0,0,1
7431.0,2.221917332,0.0,10.0,0,0,0,0,1
3885.0,3.038292519111159,1.0,1.0,1,0,0,0,0
5016.970630372492,3.038292519111159,0.0,4.0,0,0,0,0,1
2054.0,4.020705695,1.0,2.0,0,0,0,0,1
2294.0,3.038292519111159,1.0,1.0,0,0,0,0,1
5652.0,3.038292519111159,0.0,4.0,0,0,0,0,1
4468.0,3.038292519111159,0.0,40.0,0,0,1,0,0
4861.0,2.394329224,1.0,14.0,1,0,0,0,0
8509.0,3.038292519111159,0.0,32.0,0,0,0,0,1
5016.970630372492,1.60752123,0.0,14.0,0,0,0,0,1
213.0,1.309339081,1.0,30.0,0,0,0,0,1
6302.0,3.038292519111159,0.0,40.0,0,0,0,1,0
4599.0,2.705919699,0.0,16.0,0,0,0,0,1
1054.0,3.038292519111159,1.0,17.0,0,0,0,0,1
6431.0,3.038292519111159,1.0,4.0,0,1,0,0,0
6437.0,2.023571355,0.0,33.0,0,0,0,0,1
8137.0,3.038292519111159,0.0,1.0,0,0,1,0,0
2935.0,3.038292519111159,1.0,10.0,0,0,0,0,1
5273.0,2.41368793,0.0,10.0,0,0,1,0,0
4077.0,3.038292519111159,0.0,16.0,0,0,0,0,1
3385.0,3.038292519111159,0.0,31.0,0,0,0,0,1
6143.0,3.038292519111159,0.0,11.0,0,0,0,0,1
4185.0,3.038292519111159,1.0,13.0,0,0,0,0,1
4962.0,3.120587146,0.0,46.0,0,0,0,0,1
2341.0,3.038292519111159,0.0,19.0,0,0,0,0,1
3945.0,1.873916738,0.0,36.0,0,0,0,1,0
2806.0,3.092530207,0.0,28.0,0,0,0,0,1
6057.0,4.704368946,1.0,48.0,0,0,0,1,0
9011.0,3.038292519111159,1.0,0.0,0,0,0,0,1
3978.0,2.412441128,1.0,32.0,0,0,0,0,1
1707.0,3.038292519111159,0.0,0.0,0,0,0,0,1
855.0,3.038292519111159,0.0,7.0,0,0,0,0,1
1279.0,4.968169216,0.0,36.0,0,0,0,0,1
8705.0,4.899799222,1.0,23.0,0,0,0,0,1
7317.0,1.159973318,0.0,0.0,0,0,0,0,1
9972.0,3.038292519111159,0.0,15.0,0,0,0,0,1
4194.0,3.038292519111159,0.0,36.0,0,0,0,0,1
1152.0,3.038292519111159,0.0,0.0,0,0,0,0,1
1155.0,3.038292519111159,1.0,38.0,0,0,0,0,1
7400.0,2.794173201,1.0,18.0,0,0,1,0,0
1241.0,3.728174431,1.0,9.0,0,1,0,0,0
4774.0,2.311133034,0.0,14.0,0,0,0,0,1
9789.0,3.979390199,1.0,14.0,0,0,0,0,1
6906.0,3.038292519111159,0.0,41.0,0,1,0,0,0
5383.0,3.093622925,1.0,27.0,0,0,0,0,1
7721.0,4.973106648,0.0,34.0,0,0,0,0,1
5016.970630372492,1.303464721,0.0,7.0,0,0,1,0,0
4789.0,3.038292519111159,0.0,0.0,0,0,0,0,1
5016.970630372492,3.038292519111159,1.0,40.0,0,0,0,1,0
3855.0,3.038292519111159,0.0,46.0,0,0,0,0,1
1697.0,3.038292519111159,0.0,4.0,0,1,0,0,0
3227.0,3.038292519111159,0.0,42.0,0,0,0,0,1
8483.0,3.038292519111159,1.0,0.0,1,0,0,0,0
687.0,1.788130319,1.0,25.0,0,0,0,0,1
8073.0,3.038292519111159,0.0,4.0,0,0,0,0,1
7280.0,2.153805081,0.0,23.0,1,0,0,0,0
1124.0,1.297694055,0.0,29.0,0,0,0,0,1
4419.0,3.038292519111159,1.0,13.0,0,0,0,0,1
8891.0,3.038292519111159,1.0,37.0,0,0,0,0,1
247.0,3.751445774,0.0,10.0,0,1,0,0,0
9324.0,3.025832704,0.0,37.0,0,0,0,0,1
4905.0,1.50058312,0.0,7.0,0,0,0,0,1
7605.0,3.038292519111159,0.0,4.0,0,0,0,0,1
1237.0,1.279288935,0.0,44.0,0,0,0,1,0
4000.0,4.494689666,0.0,0.0,0,0,0,1,0
5788.0,3.940537274,0.0,37.0,0,0,0,1,0
7356.0,1.820593629,1.0,11.0,0,1,0,0,0
1061.0,4.202112381,0.0,8.0,0,0,0,0,1
2302.0,3.038292519111159,1.0,8.0,0,0,0,0,1
5634.0,3.038292519111159,0.0,46.0,0,0,0,0,1
7297.0,3.038292519111159,0.0,4.0,0,0,0,0,1
5207.0,4.598479017,0.0,3.0,0,0,0,0,1
561.0,1.215438912,1.0,0.0,0,0,0,0,1
922.0,3.038292519111159,0.0,0.0,0,0,0,0,1
6349.0,3.732495826,0.0,0.0,0,0,0,0,1
7719.0,1.955424859,1.0,39.0,0,0,0,1,0
186.0,4.1873013,0.0,24.0,0,0,0,0,1
2971.0,1.662035827,1.0,10.0,0,0,0,0,1
4495.0,3.038292519111159,0.0,4.0,0,0,0,0,1
5672.0,3.152687057,0.0,27.0,0,0,0,0,1
7487.0,3.038292519111159,1.0,21.0,0,0,0,0,1
8989.0,3.038292519111159,0.0,6.0,0,0,0,1,0
483.0,4.946046913,1.0,32.0,0,0,0,0,1
6710.0,1.791122243,0.0,27.0,0,0,0,0,1
1685.0,3.038292519111159,0.0,6.0,0,0,1,0,0
6014.0,3.038292519111159,0.0,14.0,0,0,0,0,1
5261.0,4.32659017,0.0,12.0,1,0,0,0,0
3481.0,3.041725997,1.0,26.0,0,0,1,0,0
6090.0,3.038292519111159,1.0,21.0,0,1,0,0,0
9574.0,3.038292519111159,1.0,45.0,0,0,1,0,0
9464.0,1.976245629,0.0,40.0,0,0,0,0,1
3074.0,1.064510351,1.0,34.0,0,0,0,0,1
5674.0,1.128101183,1.0,49.0,0,0,0,0,1
2271.0,1.599050224,0.0,20.0,0,0,0,0,1
347.0,3.038292519111159,0.0,41.0,0,0,0,0,1
4847.0,2.722617028,0.0,3.0,0,0,0,0,1
329.0,4.546468671,1.0,48.0,0,0,0,0,1
7150.0,2.977534834,1.0,12.0,1,0,0,0,0
8468.0,3.038292519111159,0.0,24.0,0,0,0,0,1
9742.0,4.371794267,0.0,20.0,0,0,0,0,1
2659.0,4.690972541,0.0,32.0,0,1,0,0,0
2396.0,2.573546956,0.0,0.0,0,0,1,0,0
528.0,3.038292519111159,1.0,17.0,0,0,0,0,1
1827.0,3.038292519111159,0.0,37.0,0,0,0,0,1
4385.0,2.904320873,0.0,2.0,1,0,0,0,0
6576.0,3.038292519111159,1.0,23.0,0,0,1,0,0
2821.0,1.616670621,0.0,14.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,32.0,0,0,1,0,0
6812.0,3.038292519111159,1.0,26.0,0,0,0,0,1
8754.0,3.038292519111159,1.0,7.0,1,0,0,0,0
5077.0,3.038292519111159,0.0,10.0,0,0,0,0,1
4175.0,3.038292519111159,0.0,8.0,0,0,0,0,1
8341.0,1.032464768,1.0,15.0,0,0,0,0,1
6138.0,3.038292519111159,0.0,18.0,0,0,0,0,1
1973.0,3.038292519111159,1.0,6.0,0,0,0,0,1
7355.0,2.453411434,0.0,5.0,0,0,0,0,1
906.0,2.25422441,0.0,25.0,0,1,0,0,0
8779.0,3.038292519111159,0.0,26.0,0,0,0,1,0
124.0,3.038292519111159,1.0,19.0,0,0,0,0,1
5408.0,3.772788055,0.0,19.0,0,0,0,0,1
4501.0,2.295327989,1.0,0.0,0,0,1,0,0
7053.0,4.34637662,1.0,31.0,0,0,0,1,0
3751.0,4.822191172,0.0,0.0,0,0,0,0,1
9833.0,3.038292519111159,1.0,26.0,0,0,0,0,1
8339.0,3.558316017,1.0,22.0,1,0,0,0,0
1884.0,3.038292519111159,0.0,38.0,0,0,1,0,0
6107.0,3.038292519111159,0.0,24.0,0,0,0,1,0
1258.0,4.516189227,0.0,37.0,0,0,1,0,0
5039.0,4.016191571,1.0,28.0,0,0,0,0,1
3074.0,3.585064181,0.0,24.0,0,0,0,0,1
3020.0,3.3865934,1.0,28.0,1,0,0,0,0
2271.0,4.477057359,1.0,13.0,0,0,0,0,1
640.0,3.038292519111159,0.0,26.0,1,0,0,0,0
1521.0,3.038292519111159,0.0,42.0,0,0,1,0,0
6878.0,2.755873466,1.0,19.0,0,0,0,0,1
2674.0,3.038292519111159,1.0,0.0,0,0,0,1,0
924.0,3.038292519111159,0.0,49.0,0,0,0,0,1
8067.0,3.479179342,0.0,20.0,0,0,0,0,1
5016.970630372492,3.038292519111159,1.0,12.0,0,0,0,0,1
6491.0,3.651875309,0.0,18.0,0,0,1,0,0
5957.0,3.038292519111159,1.0,35.0,0,0,0,1,0
5016.970630372492,3.224233325,0.0,40.0,0,0,0,0,1
4393.0,3.038292519111159,0.0,48.0,0,0,0,0,1
263.0,3.038292519111159,0.0,19.0,0,0,0,1,0
6311.0,4.30510536,1.0,2.0,0,0,0,0,1
873.0,3.038292519111159,0.0,0.0,0,0,0,0,1
5053.0,3.038292519111159,0.0,5.0,0,0,0,1,0
1641.0,3.038292519111159,0.0,41.0,0,0,0,0,1
1140.0,3.038292519111159,1.0,43.0,0,0,0,0,1
1689.0,3.038292519111159,1.0,28.0,0,0,0,0,1
5690.0,2.53064748,1.0,42.0,1,0,0,0,0
9250.0,2.065038992,1.0,2.0,0,0,0,0,1
6666.0,3.164385411,1.0,36.0,0,0,0,1,0
2146.0,1.489775649,1.0,27.0,0,0,0,0,1
9210.0,1.844376017,0.0,7.0,0,0,0,0,1
4103.0,2.096919118,1.0,14.0,0,0,0,0,1
3301.0,3.038292519111159,0.0,3.0,0,0,0,0,1
5398.0,2.939921336,1.0,31.0,1,0,0,0,0
7066.0,3.038292519111159,0.0,21.0,0,0,0,0,1
2048.0,4.117404864,0.0,0.0,0,0,0,0,1
446.0,2.814045332,0.0,17.0,0,0,0,1,0
8127.0,3.038292519111159,0.0,26.0,0,1,0,0,0
3012.0,1.038128379,1.0,12.0,0,0,0,0,1
5693.0,3.038292519111159,1.0,17.0,0,0,0,0,1
9456.0,1.227716415,1.0,40.0,1,0,0,0,0
1832.0,3.038292519111159,1.0,26.0,1,0,0,0,0
7640.0,1.035964941,0.0,34.0,0,0,0,0,1
9980.0,3.038292519111159,0.0,1.0,0,0,0,0,1
7511.0,3.038292519111159,0.0,33.0,0,0,1,0,0
1025.0,3.038292519111159,1.0,5.0,0,0,0,0,1
5867.0,4.13311489,0.0,18.0,0,0,0,0,1
1907.0,3.038292519111159,0.0,16.0,0,0,0,0,1
2886.0,2.351454033,1.0,7.0,0,0,0,0,1
3733.0,3.195066628,0.0,22.0,0,0,0,0,1
7288.0,3.038292519111159,1.0,8.0,0,0,0,1,0
9390.0,1.736712394,0.0,4.0,0,0,0,1,0
9037.0,3.038292519111159,0.0,0.0,0,0,0,0,1
102.0,4.467553452,0.0,19.0,0,0,0,0,1
580.0,3.038292519111159,0.0,17.0,1,0,0,0,0
1870.0,1.047904207,0.0,15.0,0,0,0,0,1
9076.0,2.501426448,0.0,34.0,0,0,0,0,1
7248.0,3.575076519,1.0,34.0,0,0,0,0,1
4394.0,2.605273975,0.0,31.0,0,0,0,0,1
5408.0,2.378437337,0.0,4.0,0,0,0,0,1
1642.0,3.038292519111159,1.0,13.0,0,0,0,0,1
5458.0,2.097676289,0.0,0.0,0,0,1,0,0
6387.0,4.992309231,1.0,0.0,0,0,1,0,0
9702.0,2.449885496,1.0,48.0,0,0,0,0,1
5335.0,2.544738725,0.0,25.0,0,0,0,0,1
7985.0,3.038292519111159,0.0,1.0,0,0,0,0,1
9788.0,1.123966934,1.0,40.0,0,0,0,0,1
1362.0,3.038292519111159,1.0,15.0,0,0,0,0,1
3225.0,3.038292519111159,0.0,0.0,0,0,1,0,0
9180.0,3.859879619,1.0,23.0,0,0,0,1,0
7287.0,3.038292519111159,1.0,27.0,0,0,0,0,1
3687.0,2.929516447,0.0,11.0,0,0,0,0,1
2087.0,2.647342699,1.0,37.0,0,0,1,0,0
5016.970630372492,4.802708674,1.0,43.0,0,0,0,0,1
4756.0,1.620261043,1.0,0.0,0,0,1,0,0
6464.0,2.856853817,1.0,0.0,0,0,0,1,0
1947.0,3.038292519111159,1.0,42.0,0,0,0,1,0
7681.0,2.873701777,1.0,33.0,1,0,0,0,0
8761.0,3.038292519111159,1.0,9.0,0,1,0,0,0
5528.0,3.038292519111159,0.0,35.0,1,0,0,0,0
2191.0,2.414634683,1.0,37.0,0,0,0,0,1
5661.0,3.038292519111159,0.0,3.0,0,0,0,0,1
880.0,4.883646612,0.0,24.0,0,0,0,0,1
855.0,2.82351236,0.0,0.0,0,1,0,0,0
2420.0,3.038292519111159,0.0,25.0,0,0,0,0,1
2291.0,4.941379646,1.0,1.0,0,0,0,0,1
7224.0,4.029540693,0.0,41.0,0,0,0,0,1
4878.0,3.038292519111159,0.0,3.0,1,0,0,0,0
1136.0,3.038292519111159,1.0,47.0,0,0,0,1,0
5016.970630372492,3.503204175,0.0,14.0,0,0,0,0,1
7435.0,3.038292519111159,0.0,7.0,0,0,0,0,1
7807.0,4.79121881,0.0,46.0,0,0,0,0,1
8874.0,2.094964448,0.0,48.0,0,0,0,0,1
6348.0,3.038292519111159,0.0,40.0,0,0,0,0,1
2585.0,3.038292519111159,1.0,40.0,0,0,0,0,1
8681.0,2.587151908,0.0,28.0,0,0,0,0,1
6359.0,3.100418041,0.0,17.0,0,0,0,0,1
8410.0,3.956249795,0.0,7.0,0,0,0,0,1
8964.0,2.854082076,0.0,0.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,25.0,0,0,0,0,1
1888.0,3.038292519111159,1.0,37.0,0,0,0,0,1
6110.0,3.038292519111159,0.0,43.0,0,0,0,0,1
3526.0,3.038292519111159,0.0,8.0,0,0,0,0,1
7199.0,2.534106499,1.0,42.0,0,0,0,0,1
9439.0,3.038292519111159,1.0,32.0,0,0,0,0,1
5097.0,1.987885361,1.0,41.0,0,0,0,0,1
8031.0,4.025766746,0.0,48.0,0,0,0,0,1
2205.0,1.260327458,1.0,0.0,0,0,0,0,1
3240.0,2.865361848,1.0,8.0,0,0,0,0,1
3263.0,3.038292519111159,0.0,30.0,0,1,0,0,0
1322.0,1.591617819,0.0,24.0,0,0,0,0,1
3261.0,3.038292519111159,1.0,36.0,0,0,0,0,1
9392.0,3.038292519111159,0.0,7.0,0,0,0,0,1
3833.0,3.864901022,0.0,48.0,0,0,0,0,1
5016.970630372492,3.71436069,0.0,37.0,0,0,0,0,1
1962.0,1.882743758,0.0,0.0,0,0,0,0,1
2266.0,2.533517605,0.0,6.0,0,0,0,0,1
8889.0,3.369023778,1.0,7.0,0,0,0,0,1
270.0,4.585342504,0.0,16.0,0,0,0,0,1
3231.0,4.696794471,0.0,44.0,0,0,1,0,0
981.0,1.999054721,1.0,18.0,0,0,0,1,0
8654.0,3.038292519111159,0.0,45.0,0,0,0,0,1
1253.0,3.038292519111159,0.0,20.0,0,0,0,0,1
824.0,1.068409357,1.0,4.0,0,0,0,0,1
3638.0,2.148976318,0.0,14.0,0,0,0,0,1
740.0,3.038292519111159,0.0,49.0,0,0,0,0,1
3768.0,1.263782899,1.0,40.0,0,0,0,1,0
9185.0,3.038292519111159,0.0,9.0,0,0,0,0,1
6373.0,4.6076648,0.0,26.0,0,0,0,0,1
2408.0,3.038292519111159,0.0,48.0,0,0,1,0,0
6998.0,4.864179522,1.0,16.0,1,0,0,0,0
2074.0,3.324158951,0.0,27.0,0,0,0,0,1
7533.0,3.038292519111159,1.0,0.0,0,0,0,0,1
206.0,3.038292519111159,0.0,24.0,0,0,0,0,1
4726.0,4.108624764,0.0,44.0,1,0,0,0,0
5783.0,4.592684611,1.0,17.0,0,0,0,0,1
1560.0,3.934529854,0.0,31.0,0,0,0,0,1
9918.0,1.118967883,0.0,40.0,1,0,0,0,0
2030.0,3.764782582,0.0,16.0,0,0,0,0,1
3745.0,3.038292519111159,0.0,0.0,0,0,0,1,0
4900.0,3.038292519111159,1.0,4.0,0,0,0,0,1
5737.0,3.038292519111159,0.0,41.0,0,0,0,0,1
7045.0,3.038292519111159,0.0,30.0,0,0,0,0,1
2748.0,2.175996366,1.0,22.0,1,0,0,0,0
4714.0,4.452471942,1.0,33.0,0,0,0,0,1
2013.0,3.038292519111159,0.0,0.0,0,1,0,0,0
1394.0,3.038292519111159,1.0,31.0,0,0,0,0,1
7465.0,3.038292519111159,0.0,33.0,0,0,0,0,1
7701.0,3.038292519111159,1.0,41.0,0,0,0,0,1
4894.0,2.511933277,0.0,33.0,0,0,1,0,0
4843.0,3.038292519111159,0.0,9.0,1,0,0,0,0
8736.0,3.038292519111159,0.0,13.0,0,0,0,0,1
9120.0,1.507027373,0.0,39.0,0,1,0,0,0
2427.0,3.038292519111159,0.0,39.0,0,0,0,0,1
4535.0,3.733718456,0.0,20.0,0,0,0,0,1
2330.0,3.588283747,0.0,19.0,0,0,1,0,0
1218.0,1.382636405,1.0,14.0,0,0,0,0,1
7142.0,4.814401443,1.0,2.0,0,0,0,0,1
9622.0,3.038292519111159,0.0,28.0,1,0,0,0,0
9258.0,1.592830948,1.0,45.0,0,0,0,0,1
5072.0,1.308485154,0.0,15.0,1,0,0,0,0
3168.0,3.038292519111159,0.0,5.0,0,0,0,0,1
6649.0,3.038292519111159,0.0,9.0,1,0,0,0,0
7425.0,3.930987622,0.0,24.0,1,0,0,0,0
8623.0,3.27442487,0.0,30.0,0,0,0,0,1
4867.0,3.038292519111159,1.0,5.0,0,0,0,1,0
3405.0,3.217731353,1.0,40.0,0,0,0,0,1
4240.0,3.038292519111159,1.0,48.0,0,0,0,0,1
341.0,2.752335863,0.0,21.0,0,0,0,0,1
4403.0,3.038292519111159,1.0,49.0,0,0,0,0,1
9457.0,1.121511541,0.0,0.0,0,0,0,0,1
5292.0,3.558405153,0.0,25.0,0,0,0,0,1
4072.0,4.609600421,1.0,11.0,0,0,0,0,1
4191.0,3.038292519111159,1.0,43.0,0,0,0,1,0
3027.0,3.038292519111159,0.0,0.0,0,0,0,0,1
2249.0,3.038292519111159,1.0,49.0,0,0,0,0,1
8792.0,3.038292519111159,1.0,18.0,0,0,0,0,1
4287.0,2.597766762,0.0,44.0,0,0,0,0,1
3523.0,2.500812481,0.0,32.0,0,0,0,0,1
979.0,3.038292519111159,0.0,27.0,0,0,0,1,0
5016.970630372492,4.46420506,0.0,45.0,0,0,0,0,1
614.0,3.412714872,0.0,28.0,0,0,0,0,1
2424.0,3.039379725,0.0,32.0,0,0,0,1,0
5817.0,3.161971515,0.0,24.0,1,0,0,0,0
9563.0,1.103203498,0.0,9.0,0,0,0,0,1
6712.0,3.038292519111159,0.0,36.0,0,0,0,1,0
2864.0,1.374962335,1.0,46.0,0,0,0,0,1
5196.0,3.530322849,0.0,35.0,0,0,0,0,1
8066.0,2.094705204,0.0,21.0,1,0,0,0,0
3106.0,4.489099382,0.0,34.0,0,0,0,1,0
7814.0,4.75101558,1.0,23.0,0,0,0,1,0
4678.0,3.520867804,1.0,42.0,0,0,0,0,1
6026.0,3.038292519111159,1.0,40.0,0,0,0,0,1
5711.0,1.637830901,0.0,41.0,0,0,0,0,1
9460.0,3.299918608,1.0,34.0,0,0,0,0,1
2352.0,3.038292519111159,0.0,11.0,0,0,0,0,1
5589.0,4.085492347,1.0,19.0,0,0,0,1,0
894.0,3.038292519111159,0.0,17.0,0,0,0,0,1
5496.0,1.200074335,0.0,14.0,0,0,0,0,1
2779.0,4.351952164,0.0,45.0,0,0,0,0,1
752.0,3.038292519111159,1.0,31.0,0,0,0,0,1
4745.0,3.038292519111159,0.0,5.0,1,0,0,0,0
7978.0,3.801318375,1.0,32.0,0,0,0,0,1
